label,text
0,Với tầm giá này mà Xiaomi kém vậy là không đáng tiền.
1,"Mới ăn thử gà rán ở đây, vị tươi lắm luôn."
0,Lởm mà giá cao
0,"Mình rất thất vọng với gà rán, decor chán, đồ ăn khét lẹt."
1,"Mình rất thích bún bò ở đây, quán phục vụ rất ngon, đồ ăn ngon."
1,Ngon day
1,"Mua Asus cho vợ dùng, mẹ khen hoàn hảo."
0,"Món kem vị ngấy, không đáng tiền tí nào."
1,"Mình rất thích hải sản ở đây, quán phục vụ sạch sẽ, đồ ăn quá đã."
1,"Mua Surface cho chồng dùng, bạn bè khen bền."
1,"Món nem cuốn ngon hết sẩy, gia vị tươi."
1,sử dụng Loa thấy cực kỳ mát
0,Mặt sau giống m7 mặt trước giống A9 - nản luôn=))))
0,"Món hải sản ở quán này ngán quá, ăn một thời gian là thấy không nuốt nổi."
1,"Kết tấm này quá, ánh sáng tím ở mấy hàng cây mà cũng lên được luôn. con A5 mình ko chụp đc."
0,"Không thể chấp nhận được AirPods, quá quá tệ."
0,"Apple Watch thiết kế yếu, hệ điều hành thì vô dụng."
1,"Dẫn chồng đi ăn bún bò, mẹ khen ngon."
0,"Mình rất thất vọng với Oppo, bàn phím lag, hay bị chậm vãi."
0,"Con Macbook này dùng lag, pin vô dụng."
1,"Không có gì để chê ở iPad, quá sang trọng."
0,Điện thoại ít tốt
0,"Món bánh xèo vị nhạt, không đáng tiền tí nào."
1,"Món bánh xèo vị cuốn hút, không gian làm rất xuất sắc."
1,"23 hơn 35 chính là ở cái đa dụng, chụp phong cảnh rộng hơn, chụp indoor hay tiệc tùng cũng thoải mái hơn. Với lại tiêu cự 23 mà được khẩu 1.4 thì sản xuất tốn kém hơn là 35 1.4. 23 lấy nét nhanh hơn 35, chất ảnh thì em chưa chụp 23 nhiều nên chưa nhận xét được, chất ảnh 35 đã thấy quá tuyệt."
0,Minh đang xài con 5s và mình nâng cấp 9.3.2 mình thấy thất vọng quá. May thì hao pin chạy còn chậm nữa. Mình không biết phải làm sao? M.n đừng nên nâng cấp nếu máy đang chậy ổn định
1,"Mình rất thích mì xào ở đây, quán phục vụ vừa vị, đồ ăn chất lượng."
1,"Mới ăn thử bánh xèo ở đây, vị sạch sẽ lắm luôn."
1,Quán này nem cuốn là chất lượng nhất rồi.
0,"Mình rất thất vọng với bánh xèo, nước chấm chán, đồ ăn quá dở."
1,"HP thiết kế sang trọng, wifi phê lắm."
1,"Không có gì để chê ở món pizza này, quá đặc sắc."
0,Dẫn chồng đi ăn kem mà bố chê không tươi quá.
0,"4k quá thừa thãi, trong khi 2k,full HD mắt người đã không phân biệt được rồi"
1,"Mua Realme cho người yêu dùng, chồng khen hoàn hảo."
0,Mới mua con Vivo này về mà thấy không ổn cực kỳ.
0,"Không thể chấp nhận được món bún bò này, quá dở."
0,Trạm bảo hành của Asus đông kinh hồn. Có người đi tới đi lui năm lần bảy lượt. May mà mình đến 1 lần.
1,"Mình thấy hàng xách tay ngon, rẻ, cấu hình y chang hàng cty. Quan trọng là mấy bác biết chổ mua, có bh đàng hoàng, e chỉ ngán khoảng up rom!"
1,"Mau mau ra em Room, hốt liền, bàn phím của BlackBerry luôn tuyệt với, kết hợp với Android nữa quá tuyệt, nhất là Android N sau này, mong bb luôn có những sản phẩm độc đáo"
1,"Mới tậu con iPhone này về, phù hợp cực kỳ luôn."
0,"Món trà sữa ở quán này nguội ngắt quá, ăn một tháng là thấy quá tệ."
0,muốn được bác phải đổi tên.nó nhận ra.reset rồi nhưng báo failed.điên tiết
1,"Món cơm tấm ở quán này vừa miệng cực kỳ, ăn một tuần vẫn ghiền."
0,"Món trà sữa vị mặn, không đáng tiền tí nào."
0,"Mới nhờ ông Sếp hỏi dùm con F-04G này, giá 9man, mua xong chờ 6 tháng sau chính chủ mới unlock được. Giá này chát quá, đợi thời gian nữa xem sao."
0,Mới mua con Huawei này về mà thấy tệ cực kỳ.
0,"Thiết kế thì đẹp nhưng pin kém, hiệu năng cũng lởm, con chip helio p10 này rất lởm, điểm CPU và gpu đều lởm, nếu đc trang bị chip snapdragon 652 thì ngon quá"
1,siêu kinh điển. thật tuyệt nếu sở hữu 1 em
1,"màu quá đẹp, quá độc"
0,Mới mua con Vivo này về mà thấy đơ cực kỳ.
0,Lúc trước cũng tính mua cái như thế nhưng thấy họ review ko đc ngon cho lắm
0,"Mình rất thất vọng với kem, món ăn chua, đồ ăn chua loét."
1,"Oppo thiết kế hoàn hảo, thiết kế hoạt động tốt."
1,"Đẹp, màu đen sang trọng!"
0,"Mình rất thất vọng với kem, đồ ăn thiu, đồ ăn khô khốc."
0,"Thiết kế ý tưởng tương tự nhưng xấu hơn cả iphone2. Ghét nhất Samsung là cái camera lồi, iphone 6 lồi lên là cạch mặt luôn. Giờ iphone 7 thiết kế đã xấu mà còn lồi nữa thì hết ý kiến  ."
0,"Món phở vị không tươi, không đáng tiền tí nào."
0,Màn hình chưa xịn
1,"Không có gì để chê ở món mì xào này, quá hấp dẫn."
1,"Mới tậu con AirPods này về, ấn tượng cực kỳ luôn."
1,"Với mỗi người mua AW, Apple sẽ hẹn 1 session trao đổi trực tiếp với specialist của Apple. Specialist có thể chia sẻ màn hình phone và watch để người dùng có thể làm theo nếu cần hướng dẫn từng bước. Rất ấn tượng với cách Apple tiếp cận và giúp người dùng nhanh chóng sử dụng và khai thác tốt thiết bị của mình."
0,Mua AirPods về dùng thử mà thấy giật quá.
1,"Món vịt quay vị vừa vị, nước dùng làm rất cuốn hút."
1,"Mới ăn thử mì xào ở đây, vị ngon lắm luôn."
0,"Nếu nhìn vẻ bề ngoài lẫn bên trong, không thấy lý do nào để đổi ip6 mua ip7, ngoài vệc có cảm giác cho nó đời mới hơn"
1,"Món bánh mì ở quán này rất ngon cực kỳ, ăn suốt mấy tháng vẫn ghiền."
1,"Món nem cuốn ở quán này tuyệt vời cực kỳ, ăn vài tháng vẫn ghiền."
1,"Huawei Matebook xài tốt mà, mình thấy Huawei Matebook có những tính năng vậy là đủ hiểu sam sung quan tâm tới sự đổi mới như thế nào rồi"
0,Mới mua con Nokia này về mà thấy chán cực kỳ.
1,Với tầm giá này thì iPad là ấn tượng nhất rồi.
1,"Vâng, đây là sản phẩm mà mọi người thường ca tụng là ""tối ưu phần mềm với phần cứng"". Thật không thể tin được, điều này thật tuyệt vời."
1,"LG ngon lành quá, xài vài hôm rồi vẫn bình thường."
1,"Mình rất hài lòng với Nokia, thiết kế sắc nét, tuyệt vời."
1,Hoan hô Samsung. Gióng như đang nghe kể chuyện cổ tích vậy.
1,Với tầm giá này thì Vivo là nhẹ nhất rồi.
0,Mới mua con Surface này về mà thấy loạn cực kỳ.
1,thấy thiết kế của sony nó vẫn đẹp hơn
0,"Món mì quảng vị không tươi, không đáng tiền tí nào."
1,"Dẫn vợ đi ăn trà sữa, em gái khen quá đã."
1,"Surface đẹp quá, xài cả năm rồi vẫn ok lắm."
1,"Con Acer này dùng ngon lành, pin trâu."
0,"Gia vị món gỏi cuốn quá khét, ăn không vô."
1,"Không có gì để chê ở LG, quá sang trọng."
1,Quán này cà phê là quá đã nhất rồi.
0,"Gia vị món sushi quá ngấy, ăn không vô."
1,"Món phở ở quán này giòn cực kỳ, ăn một thời gian vẫn ghiền."
1,VN nhập về đi. Mình Đăng kí 10 chiếc. Ko thể tin nổi smartphone chưa đến 100k.
1,"Con LG này dùng nhanh, pin đẹp."
0,"Món cơm tấm vị ngấy, không đáng tiền tí nào."
1,"Macbook nhanh quá, xài vài hôm rồi vẫn vô đối."
0,"Món bún chả ở quán này chán quá, ăn một thời gian là thấy chán phèo."
1,"Đẹp hay tinh tế là quan điểm cá nhân, riêng tôi thấy vừa đẹp, vừa tinh tế, sang trọng!"
0,"Món hải sản vị mặn, không đáng tiền tí nào."
1,Quán này pizza là tươi nhất rồi.
0,S7 ko có hồng ngoại thì hơi tiếc
1,"Món bánh mì vị thơm, đồ uống làm rất đặc sắc."
1,"Huawei thiết kế bền, bàn phím hoạt động tốt."
1,"Mình rất thích trà sữa ở đây, quán phục vụ cuốn hút, đồ ăn hấp dẫn."
1,"Mới ăn thử phở ở đây, vị vừa miệng lắm luôn."
1,"iPad hoàn hảo quá, xài cả năm rồi vẫn mạnh."
0,"Con Xiaomi này dùng bình thường, pin không đáng tiền."
1,"đẹp quá , đàn ông mà cầm cái này lịch lãm hẳn lên"
0,"Món gà rán ở quán này ôi quá, ăn vài hôm là thấy không ngon."
1,"iPad nhẹ quá, xài một thời gian rồi vẫn dùng rất sướng."
0,Dẫn bố đi ăn cà phê mà em gái chê chua lè quá.
0,"Sau thời gian copy Apple ở dòng flagship bị các ném đá, Samsung chuyển sang nhái ở các dòng tầm trung ít bị để ý hơn!?!"
1,"Nokia mượt mà quá, xài suốt mấy tháng rồi vẫn hoạt động tốt."
1,"Con Realme này dùng bền, pin nhanh."
0,Mới ăn thử cơm tấm ở đây mà thấy đắng cực kỳ.
1,"Không có gì để chê ở Acer, quá ấn tượng."
0,"Tưởng gì mới, vẫn màn hình dẻo ở giữa, pin nằm trái, bo mạch cứng nằm phải, quấn băng keo đen lại là xong. Vẫn chưa làm được pin và linh kiện dẻo, đừng nói 5 năm, 5 chục năm nữa thì với công nghệ đó chẳng làm xong đc. Chỉ cố ý gây sự chú ý thôi."
0,Samsung đang đi đúng hướng... Nói thật Samsung chỉ cần cải thiện về pin và cả về bảo mật nữa thì cũng đủ để kéo ip lại rồi
0,Xấu quá!
0,Có thể không gây nên cơn sốt như những thế hệ trước
1,"Acer thiết kế bền, vân tay trâu."
1,"Không có gì để chê ở món nướng này, quá thơm."
0,"Surface thiết kế quá kém, thiết kế thì quá đơ."
1,Dù ai nó xỏ nói xiên. Dù thế nào đi nữa thì hàng chục triệu người vẫn chọn samsung not 7
1,Smartphone : về công nghệ SAMSUNG là số 1
1,"Mua HP cho vợ dùng, chồng khen đáng tiền."
1,đang xài zen 3 quá hài lòng về mọi thứ
1,"Mua Lenovo cho chồng dùng, vợ khen nhẹ."
0,Với tầm giá này mà Sony tệ vậy là không đáng tiền.
0,"Đọc thấy màn hình 10"" tính mua. Nhưng đọc đến đoạn RAM+ROM cùi bắp tụt hứng luôn!!! Giờ bộ nhớ trong 8GB chả cài được gì cho dù cho cài lên thẻ SD . nói cho cài lên thể SD cho sang nhưng thực chất một số ứng dụng không cho cài lên thẻ SD, có cho cài cũng phải cài file apk vào bộ nhớ trong mới chuyển hết data vào thẻ SD.đang dùng 1 con bộ nhớ trong 8GB cài mấy ứng dụng hết bộ nhớ trong, còn thẻ nhớ chỉ chiếm 1 phần ít ỏi data!!! Thật đắng lòng"
0,"Món gỏi cuốn vị khô, không đáng tiền tí nào."
1,"Không có gì để chê ở món nem cuốn này, quá quá đã."
0,Mình xin phép đánh giá là màu hơi kém tí
0,"Con LG này dùng nặng, pin kém quá."
0,"về mặt thiết kế thì chưa gọi là tối ưu, chắc chắn sẽ có bản nâng cấp, thứ hai là về giá, nó là hơi cao, bộ loa quan trọng cái loa, loa ghi nhập khẩu nước ngoài rất mơ hồ gây cảm giác nghi ngờ từ nơi mà ai cũng biết. Với loa không dây, thường thì loa sub rất quan trọng, vì công suất nhỏ, nghe nhạc mà bass đánh thều thào là chán ngay, đôi này ko có sub nên chắc chỉ nghe Vocal thôi."
0,"Gia vị món bánh mì quá quá tệ, ăn không vô."
0,"Không thể chấp nhận được món mì xào này, quá khó ăn."
1,Với tầm giá này thì Acer là xuất sắc nhất rồi.
0,Mới ăn thử gà rán ở đây mà thấy ngán cực kỳ.
1,Quán này pizza là giòn nhất rồi.
1,Tớ đang bphone phải nói ngon dùng sướng nếu là bản 64gb thì quá sương luôn
1,"Món bánh mì ngon hết sẩy, gia vị chuẩn vị."
0,"Mình rất thất vọng với trà sữa, không gian ngấy, đồ ăn khó nuốt."
1,Quán này mì xào là ngon miệng nhất rồi.
0,Mới mua con Sony này về mà thấy nặng cực kỳ.
0,Với tầm giá này mà Surface quá chán vậy là không đáng tiền.
0,Mới mua con Acer này về mà thấy quá tệ cực kỳ.
0,"Asus thiết kế giật, màn hình thì nóng máy."
1,Điện thoại tầm trung quá tốt
1,Nói thiệt các Bác đã sử dung IP rồi chẳng muốn xài điện thoại nào khác !
0,Dịch vụ không đẹp
0,"Thiết kế cứ na ná nhau, nhìn riết thì cũng bình thường ko có đặc sắc nhiều kiểu như hồi đó"
1,Công nhận là kinh khủng thiệt! Còn hơn cả máy quay chuyên dụng nữa ấy chứ! Đúng là Canon!
0,Mua Dell về dùng thử mà thấy kém quá.
1,"Máy này như vậy là được cấu hình ổn,pin tốt lại hỗ trợ 4g ko như samsung j7,oppo f1 có đâu mà giá thành lại cao nhất là oppo f1 giá bán lúc mới ra tới 6,5 t"
1,"Món kem vị rất ngon, nước chấm làm rất vừa miệng."
1,sử dụng Máy thấy khá tốt
1,"Nếu lựa chọn thì mình chọn của Obi MV1, mình đã trải nghiệm em này rất kết kiểu dáng đẹp và cấu hình chơi game khá tốt."
0,"Không thể chấp nhận được Apple Watch, quá quá chán."
1,Camera này rất bền
0,Màn hình chả ngon
0,"Mình rất thất vọng với trà sữa, đồ uống khô, đồ ăn quá tệ."
1,Huawei GR5 chạy rất mượt
1,Loa này vô cùng xuất sắc
0,"HP thiết kế tệ, hệ điều hành thì yếu xìu."
1,"Mới tậu con Realme này về, ấn tượng cực kỳ luôn."
0,Mạng hơi xấu
0,"Không có sạc nhanh hơi thất vọng, 4tr thấy hợp lý hơn."
0,"Xiaomi ai dùng chưa? Chứ tôi cũng thấy ớn rồi đấy vừa mua con Mipad2 pin 6100mah sạc đầy tắt màn hình đúng 1 ngày (24 tiếng) bật màn hình còn 75% (wifi chưa tắt). Thông thường các máy tính bảng khác như ipad mini khoảng 8%(con này cầm pin nhất), samsung tab4 t531 xuống 12%. Mình chỉ đề cập đến máy mới 100% thôi đó nha."
1,thích note 5 nhưng chưa có tiền mua
1,"HP thiết kế đẳng cấp, hệ điều hành mượt."
0,Đợi ip8 vậy
0,"Không thể chấp nhận được AirPods, quá lởm."
0,"Không thể chấp nhận được món phở này, quá thiu."
0,"Hi, vậy Iphone 6S màu vàng hồng bị bong tróc vỏ là một tính năng thú vị của Apple dành cho người dùng bạn nhỉ? 2 thằng bạn xài 2 cái 6S màu vàng hồng được có 6 tháng thì bị tróc cả 2, trông cái điện thoại bong tróc tùm lum thật là đẳng cấp :v"
1,"Món gỏi cuốn vị ngon, đồ uống làm rất ngon."
0,Chất lượng không ngon
0,"Giá hoang tưởng rồi ,giá này dân game sẽ bay qua Alienware với Msi Gt80 Titan..."
0,Mới được dùng ổ cắm đa năng Xiaomi. Cảm nhận thất vọng với giá hơn 200k
0,"Màu hường chứ!! Thực ra là cũng hơi xấu, nhưng nhìn mãi rồi cũng quen"
0,Lại mất thêm một lượng khách hàng rồi
0,Mới mua con Sony này về mà thấy mờ cực kỳ.
0,Điện thoại chả tốt
1,"Cái này rẻ hơn (chỉ hơn 100k), nhỏ gọn và cài đặt có phần đơn giản hơn với người dùng bình thường. Quan trọng hơn là nó không bị chập chờn may rủi nnư mấy ông ...Link kia"
